distance,average_hours,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,temp_x,wind_speed_x,humidity_x,visibility_x,pressure_x,no_of_vehicles,accident,gender,age,experience,driving_style,ratings,average_speed_mph,temp_y,wind_speed_y,humidity_y,visibility_y,pressure_y,delay,efficiency,fuel_efficiency,weather_impact,visibility_speed,age_experience_ratio
1264.15,25.28,12,10000.0,26,diesel,38.5,4.75,91.25,6.0,1029.25,1743.12,0,male,50,15,Unknown,5,64.82,15.33,8.21,49.67,5.83,1020.96,0,50.01,48.62,749.01,388.92,3.33
1307.65,26.15,11,20000.0,17,Unknown,54.5,8.0,72.25,5.5,1012.5,1759.79,2,male,49,16,proactive,6,62.34,15.33,8.21,49.67,5.83,1020.96,0,50.01,76.92,593.05,342.87,3.06
1799.43,35.99,12,6000.0,14,gas,39.0,10.75,89.5,6.0,1022.5,1768.12,3,male,53,22,proactive,6,60.6,15.33,8.21,49.67,5.83,1020.96,0,50.0,128.53,734.65,363.6,2.41
1385.76,27.72,7,4000.0,17,gas,56.5,5.5,75.25,6.0,1017.5,1759.79,2,male,51,27,proactive,4,61.22,15.33,8.21,49.67,5.83,1020.96,0,49.99,81.52,617.68,367.32,1.89
1282.24,25.64,9,15000.0,21,diesel,73.0,9.25,78.5,6.0,1011.0,1759.79,2,female,48,12,proactive,8,63.27,15.33,8.21,49.67,5.83,1020.96,0,50.01,61.06,644.35,379.62,4.0
1249.45,24.99,8,15000.0,19,gas,57.5,8.0,95.25,4.0,1011.0,1768.12,3,male,52,17,conservative,8,47.26,15.33,8.21,49.67,5.83,1020.96,0,50.0,65.76,781.84,189.04,3.06
1782.66,35.65,9,6000.0,17,gas,45.0,8.75,85.25,6.0,1024.5,1531.88,0,male,43,9,proactive,8,59.3,32.25,5.38,80.12,5.21,1019.54,1,50.0,104.86,458.22,355.8,4.78
1736.69,34.73,11,4000.0,19,gas,49.0,5.25,78.25,6.0,1027.5,1540.21,1,male,52,20,conservative,6,40.89,32.25,5.38,80.12,5.21,1019.54,1,50.01,91.4,420.59,245.34,2.6
1779.94,35.6,9,3000.0,16,gas,59.5,7.75,62.0,6.0,1010.5,1556.88,3,male,47,1,proactive,4,57.71,32.25,5.38,80.12,5.21,1019.54,1,50.0,111.25,333.25,346.26,47.0
1796.05,35.92,11,3000.0,22,diesel,48.0,14.5,78.25,2.25,1018.0,1548.54,2,male,43,12,conservative,5,50.48,32.25,5.38,80.12,5.21,1019.54,1,50.0,81.64,420.59,113.58,3.58
1282.98,25.66,9,15000.0,24,diesel,41.0,5.0,89.75,3.25,1014.0,1548.54,2,male,48,11,proactive,5,59.44,32.25,5.38,80.12,5.21,1019.54,1,50.0,53.46,482.41,193.18,4.36
1796.26,35.93,8,3000.0,24,diesel,53.0,6.25,75.75,6.0,1020.0,1531.88,0,male,55,12,proactive,6,61.28,32.25,5.38,80.12,5.21,1019.54,1,49.99,74.84,407.16,367.68,4.58
1735.06,34.7,12,10000.0,22,diesel,53.75,11.25,79.25,3.25,1007.25,418.92,2,male,47,14,proactive,6,58.78,22.75,6.83,83.96,2.67,1027.04,1,50.0,78.87,541.54,191.04,3.36
1498.24,29.96,9,3000.0,24,diesel,45.0,7.25,81.0,6.0,1025.5,418.92,2,male,47,7,conservative,8,52.75,22.75,6.83,83.96,2.67,1027.04,1,50.01,62.43,553.5,316.5,6.71
1543.01,30.86,13,15000.0,19,gas,41.5,11.0,84.75,4.75,1018.0,410.58,1,male,44,4,proactive,7,61.18,22.75,6.83,83.96,2.67,1027.04,1,50.0,81.21,579.12,290.6,11.0
1572.11,31.44,11,10000.0,19,gas,24.5,10.25,49.5,5.5,1026.0,418.92,2,male,52,22,conservative,9,55.09,22.75,6.83,83.96,2.67,1027.04,1,50.0,82.74,338.25,303.0,2.36
1735.06,34.7,11,3000.0,21,gas,53.75,11.25,79.25,3.25,1007.25,1737.88,0,male,54,18,conservative,6,39.12,74.46,14.33,67.62,6.0,1015.08,1,50.0,82.62,1135.92,127.14,3.0
1555.46,31.11,8,10000.0,19,Unknown,46.0,10.5,76.5,6.0,1025.0,1737.88,0,male,45,8,proactive,4,64.31,74.46,14.33,67.62,6.0,1015.08,0,50.0,81.87,1096.5,385.86,5.62
1719.44,34.39,8,3000.0,17,gas,58.0,4.0,59.75,6.0,1014.25,1762.88,3,male,28,4,proactive,4,58.69,74.46,14.33,67.62,6.0,1015.08,1,50.0,101.14,856.42,352.14,7.0
1668.64,33.37,9,15000.0,27,diesel,58.5,9.0,68.25,5.5,1010.25,1746.21,1,male,55,17,proactive,9,60.45,74.46,14.33,67.62,6.0,1015.08,0,50.0,61.8,978.25,332.48,3.24
1424.09,28.48,8,4000.0,23,diesel,51.5,5.0,70.0,6.0,1020.0,1737.88,0,male,45,21,conservative,4,46.04,74.46,14.33,67.62,6.0,1015.08,1,50.0,61.92,1003.33,276.24,2.14
1761.12,35.22,10,20000.0,17,gas,45.75,11.25,72.25,6.0,1025.25,1737.88,0,male,52,14,conservative,8,49.45,74.46,14.33,67.62,6.0,1015.08,1,50.0,103.6,1035.58,296.7,3.71
1553.72,31.07,6,4000.0,11,gas,47.75,9.25,78.0,6.0,1021.0,1737.88,0,female,44,22,proactive,4,61.52,74.46,14.33,67.62,6.0,1015.08,1,50.01,141.25,1118.0,369.12,2.0
1540.6,30.81,10,15000.0,16,gas,48.5,6.75,78.5,6.0,1020.75,1762.88,3,male,55,17,proactive,4,59.69,74.46,14.33,67.62,6.0,1015.08,1,50.0,96.29,1125.17,358.14,3.24
1791.75,35.84,8,3000.0,24,diesel,41.5,5.5,74.25,3.25,1017.75,1737.88,0,male,55,12,proactive,6,61.28,74.46,14.33,67.62,6.0,1015.08,1,49.99,74.66,1064.25,199.16,4.58
1654.66,33.09,7,4000.0,22,diesel,60.25,5.75,78.0,6.0,1020.25,1746.21,1,male,47,10,proactive,8,65.8,74.46,14.33,67.62,6.0,1015.08,1,50.0,75.21,1118.0,394.8,4.7
1617.66,32.35,11,6000.0,16,gas,48.0,7.0,82.5,6.0,1022.25,1746.21,1,male,52,26,conservative,4,42.64,74.46,14.33,67.62,6.0,1015.08,0,50.0,101.1,1182.5,255.84,2.0
1320.01,26.4,7,15000.0,17,gas,77.25,1.75,71.75,6.0,1013.0,1746.21,1,male,51,15,conservative,8,43.41,74.46,14.33,67.62,6.0,1015.08,0,50.0,77.65,1028.42,260.46,3.4
1585.58,31.71,11,3000.0,17,gas,40.75,2.75,86.25,3.5,1026.25,1746.21,1,male,41,4,conservative,4,37.58,74.46,14.33,67.62,6.0,1015.08,1,50.0,93.27,1236.25,131.53,10.25
1745.83,34.92,7,3000.0,15,gas,43.75,5.25,84.0,4.25,1017.5,1737.88,0,male,51,23,proactive,6,61.3,74.46,14.33,67.62,6.0,1015.08,1,50.0,116.39,1204.0,260.52,2.22
1779.18,35.58,8,10000.0,14,gas,38.0,5.75,81.75,6.0,1026.0,1771.21,4,male,48,9,conservative,8,43.1,74.46,14.33,67.62,6.0,1015.08,0,50.01,127.08,1171.75,258.6,5.33
1648.47,32.97,8,15000.0,19,gas,67.0,8.5,86.5,6.0,1023.0,1746.21,1,male,52,17,conservative,8,47.26,74.46,14.33,67.62,6.0,1015.08,1,50.0,86.76,1239.83,283.56,3.06
1207.34,24.15,9,15000.0,22,diesel,37.0,3.75,67.25,5.0,1019.5,1754.54,2,male,48,12,proactive,4,63.19,74.46,14.33,67.62,6.0,1015.08,0,49.99,54.88,963.92,315.95,4.0
1758.52,35.17,9,15000.0,21,diesel,46.5,3.0,77.0,5.0,1026.0,1746.21,1,female,48,12,proactive,8,63.27,74.46,14.33,67.62,6.0,1015.08,1,50.0,83.74,1103.67,316.35,4.0
1664.76,33.3,8,3000.0,22,diesel,46.5,3.5,78.5,4.0,1018.75,1746.21,1,female,50,8,proactive,4,59.59,74.46,14.33,67.62,6.0,1015.08,1,49.99,75.67,1125.17,238.36,6.25
1782.66,35.65,13,15000.0,17,gas,49.5,7.5,73.75,3.75,1020.0,1746.21,1,male,37,5,proactive,3,57.77,74.46,14.33,67.62,6.0,1015.08,1,50.0,104.86,1057.08,216.64,7.4
1498.24,29.96,12,6000.0,17,gas,45.0,7.25,81.0,6.0,1025.5,1469.17,0,male,47,9,proactive,8,58.89,38.29,13.21,67.21,5.33,1016.0,1,50.01,88.13,1069.88,353.34,5.22
1769.37,35.39,14,20000.0,22,diesel,45.0,4.5,73.25,6.0,1023.0,1469.17,0,male,46,7,proactive,8,59.12,38.29,13.21,67.21,5.33,1016.0,1,50.0,80.43,967.51,354.72,6.57
1528.0,30.56,8,10000.0,26,diesel,51.0,7.25,82.5,6.0,1020.5,1469.17,0,male,48,10,conservative,2,40.63,38.29,13.21,67.21,5.33,1016.0,1,50.0,58.77,1089.69,243.78,4.8
1314.96,26.3,10,3000.0,26,diesel,49.0,3.0,85.75,4.5,1025.5,1485.83,2,male,54,21,proactive,9,59.86,38.29,13.21,67.21,5.33,1016.0,1,50.0,50.58,1132.61,269.37,2.57
1619.87,32.4,5,15000.0,14,gas,71.25,7.0,52.25,5.75,1015.5,1469.17,0,male,62,19,proactive,9,61.11,38.29,13.21,67.21,5.33,1016.0,1,50.0,115.7,690.14,351.38,3.26
1522.13,30.44,5,3000.0,24,diesel,69.5,10.0,51.0,6.0,1013.0,1469.17,0,male,56,17,conservative,9,48.78,38.29,13.21,67.21,5.33,1016.0,1,50.0,63.42,673.62,292.68,3.29
1539.6,30.79,11,4000.0,17,gas,55.0,5.75,86.25,4.25,1022.25,1485.83,2,male,43,9,conservative,2,52.82,38.29,13.21,67.21,5.33,1016.0,1,50.0,90.56,1139.22,224.48,4.78
1525.84,30.52,10,3000.0,22,diesel,78.0,5.25,76.25,3.0,1017.5,1469.17,0,male,49,5,proactive,3,56.51,38.29,13.21,67.21,5.33,1016.0,1,49.99,69.36,1007.14,169.53,9.8
1362.99,27.26,11,3000.0,23,diesel,45.5,2.75,78.25,6.0,1024.5,1469.17,0,male,44,9,proactive,4,57.52,38.29,13.21,67.21,5.33,1016.0,1,50.0,59.26,1033.55,345.12,4.89
1323.9,26.48,11,4000.0,19,gas,54.0,7.75,68.5,5.75,1025.75,1477.5,1,male,52,20,conservative,6,40.89,38.29,13.21,67.21,5.33,1016.0,1,50.0,69.68,904.77,235.12,2.6
1507.55,30.15,7,4000.0,25,diesel,63.5,7.5,79.75,4.75,1022.0,1477.5,1,male,44,13,proactive,4,62.64,38.29,13.21,67.21,5.33,1016.0,1,50.0,60.3,1053.36,297.54,3.38
1604.25,32.08,8,4000.0,16,gas,44.0,6.0,82.5,5.0,1024.25,1485.83,2,male,36,4,proactive,7,59.81,38.29,13.21,67.21,5.33,1016.0,1,50.01,100.27,1089.69,299.05,9.0
1544.44,30.89,9,4000.0,16,gas,69.0,8.0,94.0,4.25,1022.0,1477.5,1,male,55,14,Unknown,5,63.23,38.29,13.21,67.21,5.33,1016.0,1,50.0,96.53,1241.58,268.73,3.93
1668.41,33.37,9,15000.0,16,gas,44.0,7.25,93.5,4.5,1019.5,1485.83,2,male,51,22,proactive,7,62.98,38.29,13.21,67.21,5.33,1016.0,0,50.0,104.28,1234.98,283.41,2.32
1537.77,30.76,13,4000.0,16,gas,62.25,11.75,80.25,6.0,1025.5,1477.5,1,male,51,27,proactive,8,58.26,38.29,13.21,67.21,5.33,1016.0,1,49.99,96.11,1059.97,349.56,1.89
1404.5,28.09,10,15000.0,29,Unknown,59.0,5.5,73.75,4.75,1024.0,1469.17,0,male,57,29,conservative,9,41.62,38.29,13.21,67.21,5.33,1016.0,0,50.0,48.43,974.11,197.7,1.97
1264.15,25.28,8,3000.0,19,gas,46.0,6.75,73.25,6.0,1026.0,1485.83,2,male,54,20,Unknown,7,60.43,38.29,13.21,67.21,5.33,1016.0,1,50.01,66.53,967.51,362.58,2.7
1736.69,34.73,7,6000.0,28,diesel,54.5,6.0,70.25,6.0,1024.25,1494.17,3,male,42,14,proactive,4,62.65,38.29,13.21,67.21,5.33,1016.0,1,50.01,62.02,927.89,375.9,3.0
1351.0,27.02,12,3000.0,18,gas,58.75,11.5,83.0,5.5,1018.5,1642.21,1,male,47,3,proactive,4,61.37,41.25,2.96,79.0,5.33,1020.58,1,50.0,75.06,245.54,337.54,15.67
1543.01,30.86,10,15000.0,16,gas,41.5,11.0,84.75,4.75,1018.0,1754.83,1,male,55,24,conservative,9,41.66,54.67,6.46,61.75,5.62,1017.67,1,50.0,96.44,547.34,197.88,2.29
1571.49,31.43,11,6000.0,12,gas,39.5,5.25,61.5,6.0,1026.25,1763.17,2,male,51,15,Unknown,5,62.61,54.67,6.46,61.75,5.62,1017.67,1,50.0,130.96,397.19,375.66,3.4
1204.72,24.09,13,8501.88,15,gas,42.25,7.25,68.0,6.0,1011.25,1754.83,1,male,52,21,proactive,7,61.53,54.67,6.46,61.75,5.62,1017.67,1,50.01,80.31,439.17,369.18,2.48
1351.18,27.02,7,3000.0,26,diesel,45.0,4.5,58.75,6.0,1014.5,1779.83,4,male,46,6,Unknown,3,65.28,54.67,6.46,61.75,5.62,1017.67,1,50.01,51.97,379.43,391.68,7.67
1672.64,33.45,9,15000.0,23,diesel,67.5,3.75,47.75,6.0,1014.0,1754.83,1,male,48,4,conservative,4,50.96,54.67,6.46,61.75,5.62,1017.67,1,50.0,72.72,308.39,305.76,12.0
1575.17,31.5,5,15000.0,23,diesel,67.0,6.5,35.0,6.0,1014.0,1746.5,0,male,46,9,proactive,8,62.56,54.67,6.46,61.75,5.62,1017.67,1,50.01,68.49,226.04,375.36,5.11
1573.2,31.46,14,10000.0,17,gas,48.0,6.75,66.5,6.0,1012.5,1763.17,2,male,38,2,conservative,8,39.63,54.67,6.46,61.75,5.62,1017.67,1,50.01,92.54,429.48,237.78,19.0
1565.87,31.32,8,6000.0,17,gas,64.5,13.25,49.5,6.0,1010.5,1746.5,0,male,48,-1,conservative,8,48.47,54.67,6.46,61.75,5.62,1017.67,1,50.0,92.11,319.69,290.82,-48.0
1355.44,27.11,8,4000.0,18,gas,48.0,9.5,79.75,6.0,1010.25,1763.17,2,male,48,5,conservative,4,49.69,54.67,6.46,61.75,5.62,1017.67,1,50.0,75.3,515.05,298.14,9.6
1544.0,30.88,12,4000.0,24,diesel,61.75,8.25,57.5,4.0,1004.5,1754.83,1,male,38,6,conservative,4,43.05,54.67,6.46,61.75,5.62,1017.67,1,50.0,64.33,371.35,172.2,6.33
1647.94,32.96,10,15000.0,24,diesel,54.25,13.5,61.5,3.5,1008.75,1754.83,1,male,49,10,conservative,2,40.13,54.67,6.46,61.75,5.62,1017.67,1,50.0,68.66,397.19,140.46,4.9
1583.89,31.68,10,4000.0,26,diesel,67.5,9.75,43.75,6.0,1013.0,1763.17,2,male,64,30,proactive,6,57.13,54.67,6.46,61.75,5.62,1017.67,1,50.0,60.92,282.55,342.78,2.13
1682.59,33.65,11,4000.0,18,gas,42.5,8.0,72.75,6.0,1017.5,1746.5,0,male,45,13,proactive,5,62.97,54.67,6.46,61.75,5.62,1017.67,0,50.0,93.48,469.84,377.82,3.46
1396.83,27.94,10,15000.0,18,gas,61.5,10.5,56.5,4.0,1006.25,1771.5,3,male,52,20,proactive,4,58.16,54.67,6.46,61.75,5.62,1017.67,0,49.99,77.6,364.9,232.64,2.6
1307.65,26.15,11,4000.0,24,diesel,63.0,5.5,55.0,3.5,1012.0,1746.5,0,male,55,18,conservative,8,42.55,54.67,6.46,61.75,5.62,1017.67,1,50.01,54.49,355.21,148.92,3.06
1779.94,35.6,9,10000.0,22,diesel,62.5,5.75,57.0,6.0,1010.5,1754.83,1,male,44,21,conservative,6,29.22,54.67,6.46,61.75,5.62,1017.67,1,50.0,80.91,368.12,175.32,2.1
1769.37,35.39,7,6000.0,21,diesel,45.0,4.5,73.25,6.0,1023.0,1194.96,0,male,43,14,conservative,8,48.06,27.92,6.75,75.83,4.5,1029.58,1,50.0,84.26,494.44,288.36,3.07
1663.48,33.27,7,10000.0,25,diesel,29.5,7.25,66.0,6.0,1019.75,1211.62,2,male,43,15,proactive,8,55.34,27.92,6.75,75.83,4.5,1029.58,1,50.0,66.54,445.5,332.04,2.87
1358.36,27.17,10,3000.0,22,gas,42.5,10.0,72.0,6.0,1008.75,1219.96,3,male,51,24,conservative,4,40.91,27.92,6.75,75.83,4.5,1029.58,1,49.99,61.74,486.0,245.46,2.12
1663.48,33.27,8,6000.0,26,diesel,29.5,7.25,66.0,6.0,1019.75,1750.75,2,male,45,13,proactive,4,60.1,74.0,5.54,79.92,6.0,1017.21,1,50.0,63.98,365.75,360.6,3.46
1786.2,35.72,9,20000.0,18,gas,30.0,7.25,92.25,5.0,1018.0,1734.08,0,male,50,10,conservative,3,38.81,74.0,5.54,79.92,6.0,1017.21,1,50.01,99.23,511.22,194.05,5.0
1591.43,31.83,10,6000.0,17,Unknown,31.75,9.5,47.75,6.0,1030.5,1734.08,0,male,56,22,proactive,6,60.18,74.0,5.54,79.92,6.0,1017.21,1,50.0,93.61,264.61,361.08,2.55
1717.82,34.36,13,15000.0,19,gas,24.0,10.75,42.25,6.0,1031.5,1734.08,0,male,54,23,proactive,6,63.67,74.0,5.54,79.92,6.0,1017.21,1,49.99,90.41,234.14,382.02,2.35
1676.61,33.53,12,4000.0,20,diesel,28.5,14.0,70.75,3.0,1023.5,1734.08,0,male,44,10,proactive,8,59.66,74.0,5.54,79.92,6.0,1017.21,1,50.0,83.83,392.07,178.98,4.4
1600.47,32.01,8,20000.0,17,Unknown,36.75,6.5,63.0,6.0,1025.5,1734.08,0,female,43,13,proactive,6,60.05,74.0,5.54,79.92,6.0,1017.21,1,50.0,94.15,349.12,360.3,3.31
1752.15,35.04,9,20000.0,22,diesel,35.0,10.0,67.5,6.0,1024.0,1742.42,1,male,50,4,proactive,2,59.32,74.0,5.54,79.92,6.0,1017.21,1,50.0,79.64,374.06,355.92,12.5
1720.16,34.4,9,3000.0,19,gas,62.25,7.0,74.5,6.0,1018.0,1734.08,0,male,46,4,conservative,4,42.0,74.0,5.54,79.92,6.0,1017.21,1,50.0,90.53,412.85,252.0,11.5
1715.93,34.32,10,3000.0,21,diesel,37.0,7.75,59.25,6.0,1018.75,1750.75,2,male,46,10,conservative,7,46.38,74.0,5.54,79.92,6.0,1017.21,1,50.0,81.71,328.34,278.28,4.6
1493.09,29.86,12,4000.0,19,gas,41.0,7.5,62.75,6.0,1022.5,1742.42,1,male,42,18,conservative,4,51.87,74.0,5.54,79.92,6.0,1017.21,0,50.0,78.58,347.74,311.22,2.33
1504.33,30.09,7,20000.0,20,gas,67.5,6.25,79.5,6.0,1011.5,1742.42,1,male,46,12,conservative,8,48.85,74.0,5.54,79.92,6.0,1017.21,0,49.99,75.22,440.56,293.1,3.83
1655.0,33.1,12,3000.0,23,diesel,52.0,6.5,87.0,6.0,1015.5,1734.08,0,male,52,21,proactive,8,63.41,74.0,5.54,79.92,6.0,1017.21,1,50.0,71.96,482.12,380.46,2.48
1793.17,35.86,7,20000.0,17,gas,39.25,8.5,83.5,6.0,1023.5,1750.75,2,female,51,23,proactive,4,53.38,74.0,5.54,79.92,6.0,1017.21,1,50.0,105.48,462.73,320.28,2.22
1719.19,34.38,13,3000.0,27,diesel,57.0,11.0,38.75,6.0,1021.75,1734.08,0,male,43,16,proactive,8,61.17,74.0,5.54,79.92,6.0,1017.21,1,50.01,63.67,214.74,367.02,2.69
1618.56,32.37,8,6000.0,25,diesel,49.5,8.25,68.5,6.0,1021.25,1742.42,1,male,48,9,conservative,2,40.85,74.0,5.54,79.92,6.0,1017.21,0,50.0,64.74,379.6,245.1,5.33
1708.7,34.17,8,15000.0,26,diesel,71.0,7.0,70.75,6.0,1018.75,1734.08,0,male,49,9,proactive,2,56.32,74.0,5.54,79.92,6.0,1017.21,1,50.01,65.72,392.07,337.92,5.44
1230.34,24.61,13,8501.88,24,diesel,41.0,7.5,86.75,3.75,1017.5,1734.08,0,female,42,2,conservative,8,47.72,74.0,5.54,79.92,6.0,1017.21,0,49.99,51.26,480.74,178.95,21.0
1728.39,34.57,8,10000.0,17,gas,55.5,6.75,60.75,6.0,1020.5,1742.42,1,male,46,8,conservative,3,42.6,74.0,5.54,79.92,6.0,1017.21,1,50.0,101.67,336.66,255.6,5.75
1799.43,35.99,11,15000.0,21,diesel,43.0,10.25,82.0,5.25,1020.25,1742.42,1,male,43,7,conservative,8,39.53,74.0,5.54,79.92,6.0,1017.21,1,50.0,85.69,454.42,207.53,6.14
1796.05,35.92,5,4000.0,16,Unknown,48.5,10.75,66.0,4.75,1018.5,1750.75,2,male,47,8,conservative,2,45.36,74.0,5.54,79.92,6.0,1017.21,1,50.0,112.25,365.75,215.46,5.88
1555.46,31.11,11,4000.0,24,diesel,46.0,10.5,76.5,6.0,1025.0,1712.17,1,male,38,4,conservative,2,45.96,64.79,3.17,63.96,6.0,1012.29,0,50.0,64.81,242.25,275.76,9.5
1358.36,27.17,9,15000.0,19,gas,42.5,10.0,72.0,6.0,1008.75,1302.08,0,male,50,8,conservative,3,52.02,22.46,10.25,83.08,3.83,1009.71,1,49.99,71.49,738.0,312.12,6.25
1696.94,33.94,9,15000.0,24,diesel,76.0,5.5,45.5,6.0,1015.5,1318.75,2,male,48,11,proactive,5,59.44,22.46,10.25,83.08,3.83,1009.71,1,50.0,70.71,466.38,356.64,4.36
1502.04,30.04,9,10000.0,24,diesel,62.25,10.75,57.0,6.0,1018.25,1318.75,2,female,43,12,proactive,4,62.82,22.46,10.25,83.08,3.83,1009.71,1,50.0,62.58,584.25,376.92,3.58
1487.82,29.76,10,20000.0,22,diesel,55.0,8.0,74.25,6.0,1019.0,1302.08,0,male,46,5,proactive,7,61.29,22.46,10.25,83.08,3.83,1009.71,1,49.99,67.63,761.06,367.74,9.2
1722.0,34.44,8,6000.0,15,gas,49.25,4.75,61.75,5.75,1024.0,1343.75,5,male,47,8,conservative,4,41.65,22.46,10.25,83.08,3.83,1009.71,1,50.0,114.8,632.94,239.49,5.88
1319.55,26.39,10,6000.0,17,gas,47.25,9.0,85.5,5.75,1016.0,1310.42,1,male,46,14,proactive,5,61.85,22.46,10.25,83.08,3.83,1009.71,1,50.0,77.62,876.38,355.64,3.29
1795.25,35.9,11,3000.0,15,gas,46.0,10.25,84.5,5.0,1016.25,1318.75,2,male,50,8,conservative,8,47.79,22.46,10.25,83.08,3.83,1009.71,1,50.01,119.68,866.12,238.95,6.25
1750.04,35.0,5,15000.0,24,diesel,60.5,2.75,71.5,6.0,1021.5,1318.75,2,male,47,9,proactive,4,63.14,22.46,10.25,83.08,3.83,1009.71,1,50.0,72.92,732.88,378.84,5.22
1324.85,26.5,9,3000.0,21,diesel,42.5,5.5,80.5,6.0,1022.0,1327.08,3,male,54,15,conservative,8,50.93,22.46,10.25,83.08,3.83,1009.71,1,49.99,63.09,825.12,305.58,3.6
1430.32,28.61,11,3000.0,24,gas,32.5,4.5,86.25,4.5,1020.75,1302.08,0,male,53,15,proactive,8,60.9,22.46,10.25,83.08,3.83,1009.71,1,49.99,59.6,884.06,274.05,3.53
1452.11,29.04,11,6000.0,27,diesel,61.5,5.25,84.5,4.5,1009.0,1302.08,0,male,54,20,conservative,7,40.59,22.46,10.25,83.08,3.83,1009.71,1,50.0,53.78,866.12,182.66,2.7
1356.29,27.13,10,6000.0,17,gas,62.25,7.75,82.75,4.0,1010.75,1318.75,2,female,52,18,proactive,4,61.0,22.46,10.25,83.08,3.83,1009.71,1,49.99,79.78,848.19,244.0,2.89
1282.98,25.66,12,3000.0,23,diesel,55.5,12.0,66.5,3.0,1014.75,1310.42,1,male,44,9,conservative,7,41.65,22.46,10.25,83.08,3.83,1009.71,1,50.0,55.78,681.62,124.95,4.89
1719.44,34.39,12,10000.0,16,gas,58.0,4.0,59.75,6.0,1014.25,1327.12,1,male,48,12,conservative,6,44.49,24.17,7.12,80.5,4.75,1027.58,1,50.0,107.46,425.72,266.94,4.0
1528.0,30.56,8,3000.0,22,diesel,51.0,7.25,82.5,6.0,1020.5,1318.79,0,male,46,16,proactive,6,61.85,24.17,7.12,80.5,4.75,1027.58,1,50.0,69.45,587.81,371.1,2.88
1571.49,31.43,6,15000.0,26,diesel,39.5,5.25,61.5,6.0,1026.25,1343.79,3,male,43,15,proactive,6,59.96,24.17,7.12,80.5,4.75,1027.58,1,50.0,60.44,438.19,359.76,2.87
1786.2,35.72,9,3000.0,24,Unknown,30.0,7.25,92.25,5.0,1018.0,1327.12,1,male,45,11,proactive,5,59.99,24.17,7.12,80.5,4.75,1027.58,1,50.01,74.42,657.28,299.95,4.09
1609.6,32.19,11,6000.0,26,diesel,53.5,8.25,54.75,6.0,1015.25,1343.79,3,male,45,5,proactive,8,58.69,24.17,7.12,80.5,4.75,1027.58,1,50.0,61.91,390.09,352.14,9.0
1696.94,33.94,9,15000.0,19,gas,76.0,5.5,45.5,6.0,1015.5,1825.33,0,male,45,5,conservative,8,45.14,21.12,4.33,64.54,5.88,1035.33,1,50.0,89.31,197.17,270.84,9.0
1417.26,28.35,8,10000.0,23,diesel,47.5,12.25,64.0,6.0,1018.0,1825.33,0,male,47,1,proactive,8,60.92,21.12,4.33,64.54,5.88,1035.33,1,49.99,61.62,277.33,365.52,47.0
1332.37,26.65,8,6000.0,18,Unknown,64.25,7.25,64.5,6.0,1009.5,1842.0,2,male,44,14,proactive,6,63.53,21.12,4.33,64.54,5.88,1035.33,1,50.0,74.02,279.5,381.18,3.14
1319.56,26.39,9,3000.0,17,gas,73.5,5.25,59.25,6.0,1012.0,1833.67,1,male,50,14,conservative,8,32.43,21.12,4.33,64.54,5.88,1035.33,1,50.0,77.62,256.75,194.58,3.57
1668.64,33.37,7,8501.88,20,diesel,58.5,9.0,68.25,5.5,1010.25,1741.33,1,male,51,23,proactive,8,63.78,26.62,8.96,49.0,6.0,1015.04,0,50.0,83.43,611.41,350.79,2.22
1417.26,28.35,12,15000.0,24,diesel,47.5,12.25,64.0,6.0,1018.0,1758.0,3,male,47,14,conservative,6,38.69,26.62,8.96,49.0,6.0,1015.04,1,49.99,59.05,573.33,232.14,3.36
1659.34,33.19,11,3000.0,22,diesel,39.0,11.5,81.75,6.0,1019.5,1733.0,0,male,54,17,proactive,9,63.52,26.62,8.96,49.0,6.0,1015.04,0,50.0,75.42,732.34,381.12,3.18
1637.16,32.74,12,10000.0,19,gas,44.5,14.75,56.75,6.0,1016.25,1733.0,0,female,50,3,proactive,4,59.99,26.62,8.96,49.0,6.0,1015.04,0,50.0,86.17,508.39,359.94,16.67
1633.3,32.67,10,6000.0,27,diesel,50.5,4.0,56.0,6.0,1017.5,1766.33,4,male,52,25,conservative,7,48.11,26.62,8.96,49.0,6.0,1015.04,0,49.99,60.49,501.67,288.66,2.08
1379.59,27.59,11,20000.0,17,Unknown,45.75,9.0,65.25,6.0,1012.25,1749.67,2,male,49,16,proactive,6,62.34,26.62,8.96,49.0,6.0,1015.04,1,50.0,81.15,584.53,374.04,3.06
1404.13,28.08,7,4000.0,17,gas,41.0,13.75,71.0,3.5,1013.0,1733.0,0,male,51,27,proactive,4,61.22,26.62,8.96,49.0,6.0,1015.04,0,50.0,82.6,636.04,214.27,1.89
1775.62,35.51,9,6000.0,25,diesel,44.75,8.0,52.75,6.0,1026.75,1733.0,0,male,42,5,proactive,7,59.26,26.62,8.96,49.0,6.0,1015.04,0,50.0,71.02,472.55,355.56,8.4
1742.84,34.86,6,4000.0,16,gas,60.0,13.25,48.25,6.0,1016.75,1741.33,1,male,30,3,conservative,3,43.58,26.62,8.96,49.0,6.0,1015.04,0,50.0,108.93,432.24,261.48,10.0
1492.53,29.85,11,15000.0,24,diesel,73.5,13.25,54.0,6.0,1013.0,1741.33,1,male,39,2,proactive,4,60.59,26.62,8.96,49.0,6.0,1015.04,1,50.0,62.19,483.75,363.54,19.5
